Date	Close	Change	Avg Gain	Avg Loss	RS	RSI										
29/07/2008	4.21	0.02	0.059406558	0.134276509	0.442419587	30.67204516										
30/07/2008	4.23	0.02	0.056591804	0.12468533	0.453877001	31.2183906										
31/07/2008	4.21	-0.02	0.052549532	0.117207806	0.448344983	30.95567618										
01/08/2008	4.28	0.07	0.053795994	0.10883582	0.49428574	33.07839505										
04/08/2008	4.48	0.2	0.064239137	0.101061833	0.635641917	38.86192389										
05/08/2008	4.6	0.12	0.068222056	0.09384313	0.726979754	42.09544161										
06/08/2008	4.8	0.2	0.077634766	0.08714005	0.890919462	47.11567467										
07/08/2008	5.03	0.23	0.088517997	0.08091576	1.093952485	52.24342446										
08/08/2008	5.13	0.1	0.08933814	0.075136063	1.189018114	54.31741777										
11/08/2008	5.11	-0.02	0.082956845	0.071197773	1.165160664	53.814051										
12/08/2008	5.21	0.1	0.084174213	0.066112218	1.273202073	56.00919021										
13/08/2008	5.15	-0.06	0.078161769	0.065675631	1.190118283	54.34036564										
14/08/2008	5.3	0.15	0.083293071	0.060984514	1.365806912	57.73112357										
15/08/2008	5.64	0.34	0.10162928	0.056628478	1.79466736	64.21756613										
18/08/2008	5.91	0.27	0.11365576	0.052583586	2.161430367	68.3687482										
19/08/2008	5.58	-0.33	0.105537492	0.072399044	1.457719402	59.31187265										
20/08/2008	5.7	0.12	0.106570528	0.067227684	1.585217897	61.31854103										
21/08/2008	5.76	0.06	0.103244062	0.062425707	1.653870933	62.3191924										
22/08/2008	5.81	0.05	0.099440915	0.057966728	1.715482632	63.17413382										
25/08/2008	5.93	0.12	0.100909421	0.053826247	1.874725177	65.21406609										
26/08/2008	5.93	0	0.093701605	0.049981515	1.874725177	65.21406609										
27/08/2008	6.07	0.14	0.097008633	0.046411407	2.090189448	67.63952448										
28/08/2008	6.25	0.18	0.102936588	0.043096306	2.388524594	70.4886309										
29/08/2008	6.29	0.04	0.098441117	0.040017999	2.459921039	71.09760631										
02/09/2008	6.34	0.05	0.094981038	0.03715957	2.556031638	71.87876538										
03/09/2008	6.15	-0.19	0.088196678	0.048076744	1.834497732	64.72038102										
04/09/2008	5.84	-0.31	0.081896915	0.066785548	1.226267023	55.08175839										
05/09/2008	5.96	0.12	0.084618564	0.062015152	1.364482093	57.70744034										
08/09/2008	6.07	0.11	0.086431524	0.057585498	1.500925176	60.01479734										
09/09/2008	5.77	-0.3	0.080257843	0.07490082	1.071521565	51.72630511										
10/09/2008	5.78	0.01	0.075239426	0.069550761	1.081791557	51.96445116										
11/09/2008	5.71	-0.07	0.069865181	0.069582849	1.004057491	50.1012319										
12/09/2008	5.75	0.04	0.067731954	0.064612646	1.048277052	51.17847955										
15/09/2008	5.18	-0.57	0.062893957	0.100711743	0.624494777	38.44239982										
16/09/2008	5.26	0.08	0.064115818	0.093518047	0.685598339	40.67388553										
17/09/2008	4.9	-0.36	0.059536116	0.112552472	0.528963205	34.59620238										
18/09/2008	5.3	0.4	0.083854965	0.10451301	0.80233997	44.51657199										
19/09/2008	5.42	0.12	0.086436753	0.097047795	0.890661695	47.10846457										
22/09/2008	4.99	-0.43	0.0802627	0.120830095	0.664260832	39.91326475										
23/09/2008	4.94	-0.05	0.07452965	0.115770803	0.643768963	39.16419993										
24/09/2008	4.88	-0.06	0.069206103	0.111787174	0.619088047	38.23683636										
25/09/2008	5.23	0.35	0.08926281	0.103802376	0.859930319	46.23454493										
26/09/2008	5.16	-0.07	0.082886895	0.10138792	0.817522391	44.9800451										
29/09/2008	4.29	-0.87	0.076966403	0.156288783	0.492462741	32.99665228										
30/09/2008	5.25	0.96	0.140040231	0.145125299	0.964960846	49.10840071										
01/10/2008	4.74	-0.51	0.130037357	0.171187777	0.759618235	43.16949098										
02/10/2008	4.14	-0.6	0.120748975	0.201817222	0.598308576	37.43385884										
03/10/2008	4.53	0.39	0.139981191	0.187401706	0.746957932	42.75763705										
06/10/2008	4.23	-0.3	0.129982534	0.195444441	0.6650613	39.9421511										
07/10/2008	4.59	0.36	0.146412353	0.181484124	0.806750199	44.65200556										
08/10/2008	4.05	-0.54	0.135954328	0.207092401	0.656491148	39.63143111										
09/10/2008	4.04	-0.01	0.126243305	0.193014372	0.65406168	39.5427624										
10/10/2008	3.81	-0.23	0.117225926	0.195656203	0.599142394	37.46648179										
13/10/2008	4.21	0.4	0.137424074	0.18168076	0.756404113	43.06549428										
14/10/2008	4.27	0.06	0.131893783	0.168703563	0.781807929	43.87722808										
15/10/2008	3.91	-0.36	0.122472798	0.182367594	0.67157106	40.17604015										
16/10/2008	4.12	0.21	0.128724741	0.169341337	0.760149551	43.18664573										
17/10/2008	4.21	0.09	0.125958688	0.157245527	0.801031931	44.47627591										
20/10/2008	4.11	-0.1	0.116961639	0.153156561	0.76367371	43.30016973										
21/10/2008	3.91	-0.2	0.108607236	0.156502521	0.693964773	40.96689517										
22/10/2008	3.62	-0.29	0.100849577	0.166038055	0.607388327	37.78727997										
23/10/2008	3.28	-0.34	0.093646035	0.178463908	0.524733748	34.41477887										
24/10/2008	3.03	-0.25	0.086957033	0.183573629	0.473690221	32.14313388										
27/10/2008	2.94	-0.09	0.080745816	0.176889799	0.456475257	31.34109247										
28/10/2008	2.84	-0.1	0.074978258	0.17139767	0.437452026	30.4324609										
29/10/2008	2.98	0.14	0.079622668	0.159154979	0.500283864	33.34594714										
30/10/2008	3.56	0.58	0.115363906	0.147786767	0.78061053	43.83948745										
31/10/2008	3.5	-0.06	0.107123627	0.141516283	0.756970326	43.0838424										
03/11/2008	3.61	0.11	0.107329082	0.131407977	0.816762304	44.95702615										
04/11/2008	3.8	0.19	0.113234148	0.122021693	0.927983745	48.13234279										
05/11/2008	3.55	-0.25	0.105145994	0.131163001	0.801643709	44.49512991										
06/11/2008	3.17	-0.38	0.097635566	0.148937072	0.655549118	39.59708055										
07/11/2008	3.16	-0.01	0.090661597	0.139012996	0.652180732	39.47393402										
10/11/2008	3.04	-0.12	0.084185769	0.137654925	0.611571066	37.94874944										
11/11/2008	2.96	-0.08	0.0781725	0.133536716	0.585400796	36.92446716										
12/11/2008	2.57	-0.39	0.07258875	0.151855522	0.478011922	32.34154709										
13/11/2008	2.7	0.13	0.076689553	0.141008699	0.543863989	35.22745479										
14/11/2008	2.43	-0.27	0.071211728	0.150222363	0.474042124	32.1593336										
17/11/2008	2.5	0.07	0.071125176	0.139492194	0.509886424	33.76985286										
18/11/2008	2.5	0	0.066044806	0.129528466	0.509886424	33.76985286										
19/11/2008	2.12	-0.38	0.06132732	0.14741929	0.416006075	29.37883405										
20/11/2008	1.91	-0.21	0.056946797	0.151889341	0.374922934	27.26865084										
21/11/2008	1.82	-0.09	0.052879169	0.147468673	0.358578996	26.39368026										
24/11/2008	1.86	0.04	0.051959228	0.136935197	0.379443923	27.50702053										
25/11/2008	1.8	-0.06	0.048247855	0.131439826	0.367071811	26.85095312										
26/11/2008	2.13	0.33	0.068373008	0.122051267	0.560199086	35.90561559										
28/11/2008	2.36	0.23	0.079917793	0.113333319	0.705157088	41.35437684										
01/12/2008	2	-0.36	0.074209379	0.130952368	0.566689864	36.17115786										
02/12/2008	2.03	0.03	0.071051567	0.121598627	0.584312243	36.88112907										
03/12/2008	2.2	0.17	0.078119312	0.112913011	0.691853943	40.89324294										
04/12/2008	2.08	-0.12	0.072539361	0.113419224	0.63956848	39.00834201										
05/12/2008	2.13	0.05	0.070929407	0.105317851	0.673479432	40.2442611										
08/12/2008	2.1	-0.03	0.06586302	0.099938005	0.659038777	39.72413342										
09/12/2008	2.27	0.17	0.073301376	0.092799576	0.789889129	44.13061772										
10/12/2008	2.2	-0.07	0.068065564	0.091171035	0.746570046	42.74492441										
11/12/2008	2.2	0	0.063203738	0.084658818	0.746570046	42.74492441										
12/12/2008	2.28	0.08	0.064403471	0.078611759	0.819260007	45.03259587										
15/12/2008	2.21	-0.07	0.059803223	0.077996634	0.766741073	43.39861029										
16/12/2008	2.25	0.04	0.058388707	0.072425446	0.806190507	44.63485463										
17/12/2008	2.29	0.04	0.057075228	0.0672522	0.848674513	45.90718957										
18/12/2008	2.23	-0.06	0.052998426	0.066734185	0.794172065	44.26398563										
19/12/2008	2.27	0.04	0.052069967	0.061967458	0.840279215	45.66041979										
22/12/2008	2.02	-0.25	0.048350683	0.075398354	0.64126975	39.07156336										
23/12/2008	1.96	-0.06	0.044897063	0.074298471	0.604279771	37.66673257										
24/12/2008	1.99	0.03	0.043832987	0.068991438	0.635339526	38.85061884										
26/12/2008	2.18	0.19	0.054273488	0.064063478	0.847182982	45.86351166										
29/12/2008	2.1	-0.08	0.05039681	0.065201801	0.772935867	43.59638053										
30/12/2008	2.21	0.11	0.054654181	0.060544529	0.90271048	47.44339665										
31/12/2008	2.16	-0.05	0.050750311	0.059791349	0.848790205	45.91057452										
02/01/2009	2.38	0.22	0.062839575	0.055520538	1.131825749	53.09185095										
05/01/2009	2.67	0.29	0.079065319	0.051554785	1.533617466	60.53074257										
06/01/2009	2.78	0.11	0.081274939	0.047872301	1.697744587	62.93199865										
07/01/2009	2.66	-0.12	0.075469586	0.053024279	1.42330245	58.73399955										
08/01/2009	2.74	0.08	0.075793187	0.049236831	1.53935959	60.61999238										
09/01/2009	2.69	-0.05	0.070379388	0.049291343	1.427824531	58.81086185										
12/01/2009	2.52	-0.17	0.065352289	0.05791339	1.128448697	53.01742526										
13/01/2009	2.38	-0.14	0.060684269	0.063776719	0.951511295	48.75766272										
14/01/2009	2.15	-0.23	0.056349678	0.075649811	0.744875334	42.68931538										
15/01/2009	2.26	0.11	0.060181844	0.070246253	0.856726751	46.14177883										
16/01/2009	2.29	0.03	0.058025998	0.065228663	0.889578216	47.07813672										
20/01/2009	2	-0.29	0.053881284	0.081283759	0.66287884	39.86332764										
21/01/2009	2.25	0.25	0.067889763	0.075477776	0.899466931	47.35365044										
22/01/2009	2.02	-0.23	0.063040495	0.086515078	0.728664833	42.15188619										
23/01/2009	2.07	0.05	0.062109031	0.080335429	0.77312129	43.60227891										
26/01/2009	2.01	-0.06	0.057672671	0.078882899	0.731117548	42.23384765										
27/01/2009	2.14	0.13	0.062838909	0.073248406	0.857887737	46.17543462										
28/01/2009	2.35	0.21	0.073350416	0.068016377	1.07842286	51.8865954										
29/01/2009	2.2	-0.15	0.0681111	0.07387235	0.922010743	47.9711545										
30/01/2009	2.19	-0.01	0.063246022	0.069310039	0.912508813	47.71265926										
02/02/2009	2.15	-0.04	0.058728449	0.067216465	0.873721174	46.63026633										
03/02/2009	2.21	0.06	0.058819274	0.062415289	0.942385668	48.51691833										
04/02/2009	2.27	0.06	0.058903611	0.057957054	1.016332048	50.404994										
05/02/2009	2.36	0.09	0.061124782	0.053817264	1.135783891	53.17878348										
06/02/2009	2.41	0.05	0.060330155	0.049973174	1.207250806	54.69477245										
09/02/2009	2.36	-0.05	0.056020858	0.04997509	1.120975623	52.85188622										
10/02/2009	2.11	-0.25	0.052019368	0.064262584	0.809481428	44.73554772										
11/02/2009	2.15	0.04	0.051160842	0.059672399	0.857361903	46.16019645										
12/02/2009	2.28	0.13	0.05679221	0.055410085	1.024943568	50.61590773										
13/02/2009	2.42	0.14	0.062735624	0.051452222	1.219298635	54.94071936										
17/02/2009	2.37	-0.05	0.058254508	0.051348492	1.134493067	53.15046859										
18/02/2009	2.2	-0.17	0.054093472	0.059823599	0.904216264	47.48495646										
19/02/2009	2.12	-0.08	0.050229652	0.061264771	0.819878234	45.05126873										
20/02/2009	2.03	-0.09	0.04664182	0.063317287	0.736636421	42.41742324										
23/02/2009	2.02	-0.01	0.043310261	0.05950891	0.72779457	42.12274901										
24/02/2009	2.12	0.1	0.047359528	0.055258273	0.857057697	46.15137689										
25/02/2009	2.22	0.1	0.051119562	0.051311254	0.99626414	49.90642872										
26/02/2009	2.09	-0.13	0.047468165	0.056931878	0.833771273	45.46757195										
27/02/2009	2.18	0.09	0.050506153	0.052865316	0.955374092	48.85889079										
02/03/2009	2.01	-0.17	0.046898571	0.061232079	0.765915048	43.37213441										
03/03/2009	2.07	0.06	0.047834387	0.056858359	0.841290321	45.69025922										
04/03/2009	2.3	0.23	0.060846216	0.052797048	1.152454906	53.54141928										
05/03/2009	2.16	-0.14	0.056500058	0.05902583	0.957209044	48.90683736										
06/03/2009	2.14	-0.02	0.05246434	0.056238271	0.932893903	48.26410292										
09/03/2009	2.14	0	0.048716887	0.052221251	0.932893903	48.26410292										
10/03/2009	2.32	0.18	0.058094252	0.048491162	1.198037948	54.50488011										
11/03/2009	2.31	-0.01	0.053944663	0.045741793	1.179329863	54.114335										
12/03/2009	2.4	0.09	0.056520044	0.042474522	1.330681098	57.09408719										
13/03/2009	2.52	0.12	0.061054326	0.039440628	1.54800595	60.75362382										
16/03/2009	2.48	-0.04	0.056693303	0.039480583	1.435979383	58.94874945										
17/03/2009	2.76	0.28	0.072643782	0.036660541	1.981525065	66.46011762										
18/03/2009	2.97	0.21	0.08245494	0.034041931	2.422158116	70.77867339										
19/03/2009	2.96	-0.01	0.076565301	0.03232465	2.368635095	70.31438634										
20/03/2009	2.67	-0.29	0.071096351	0.050730033	1.401464729	58.35874715										
23/03/2009	3.02	0.35	0.091018041	0.047106459	1.932177516	65.89565282										
24/03/2009	3.14	0.12	0.09308818	0.043741712	2.128133006	68.03204985										
25/03/2009	3.17	0.03	0.088581882	0.040617304	2.180890254	68.56226024										
26/03/2009	3.56	0.39	0.110111747	0.037716068	2.919491717	74.48648774										
27/03/2009	3.37	-0.19	0.102246623	0.048593491	2.104121755	67.78476881										
30/03/2009	3.19	-0.18	0.094943292	0.057979671	1.63752728	62.08570022										
31/03/2009	3.05	-0.14	0.088161629	0.063838266	1.381015412	58.00111183										
01/04/2009	3.02	-0.03	0.081864369	0.061421247	1.33283471	57.13369681										
02/04/2009	3.16	0.14	0.086016915	0.057034015	1.508168676	60.13027316										
03/04/2009	3.43	0.27	0.099158563	0.052960157	1.872323837	65.18498411										
06/04/2009	3.53	0.1	0.099218666	0.049177288	2.017570909	66.86076218										
07/04/2009	3.44	-0.09	0.092131619	0.052093196	1.768592162	63.88055945										
08/04/2009	3.68	0.24	0.102693646	0.048372254	2.12298659	67.97936939										
09/04/2009	3.75	0.07	0.100358385	0.044917093	2.234302789	69.08143531										
13/04/2009	3.61	-0.14	0.093189929	0.051708729	1.802208858	64.31386629										
14/04/2009	3.63	0.02	0.087962077	0.048015248	1.831961312	64.68878315										
15/04/2009	3.44	-0.19	0.081679072	0.058157016	1.404457741	58.41058119										
16/04/2009	3.57	0.13	0.085130567	0.054002944	1.57640604	61.18624221										
17/04/2009	3.56	-0.01	0.079049812	0.050859876	1.554266696	60.84982035										
20/04/2009	3.31	-0.25	0.073403397	0.065084171	1.127822568	53.00360026										
21/04/2009	3.36	0.05	0.071731725	0.060435301	1.186917642	54.27354094										
22/04/2009	3.33	-0.03	0.066608031	0.058261351	1.143262716	53.34216415										
23/04/2009	3.53	0.2	0.076136029	0.054099826	1.407324826	58.46011352										
24/04/2009	3.51	-0.02	0.070697741	0.051664124	1.368410704	57.7775933										
27/04/2009	3.47	-0.04	0.065647902	0.050830973	1.291494119	56.36035057										
28/04/2009	3.41	-0.06	0.060958766	0.051485903	1.183989453	54.2122331										
29/04/2009	3.51	0.1	0.063747426	0.047808339	1.333395547	57.14399982										
30/04/2009	3.61	0.1	0.066336895	0.044393457	1.494294418	59.90850187										
01/05/2009	3.82	0.21	0.076598546	0.041222496	1.858173402	65.01261962										
04/05/2009	4.26	0.44	0.102555793	0.038278032	2.679233674	72.82042706										
05/05/2009	4.32	0.06	0.099516093	0.035543887	2.799808959	73.68288746										
06/05/2009	4.31	-0.01	0.092407801	0.033719324	2.740499835	73.26560502										
07/05/2009	4.01	-0.3	0.085807243	0.052739372	1.627005412	61.93384317										
08/05/2009	3.93	-0.08	0.079678155	0.05468656	1.456997025	59.29991002										
11/05/2009	4.22	0.29	0.094701144	0.050780377	1.864916128	65.0949642										
12/05/2009	4.35	0.13	0.097222491	0.047153207	2.061842591	67.33992783										
13/05/2009	4.38	0.03	0.092420884	0.043785121	2.110782895	67.85375149										
14/05/2009	4.24	-0.14	0.085819392	0.050657612	1.694106545	62.88194311										
15/05/2009	4.01	-0.23	0.079689436	0.063467783	1.255588778	55.66567763										
18/05/2009	4.14	0.13	0.083283047	0.05893437	1.413149032	58.56037125										
19/05/2009	4.39	0.25	0.095191401	0.054724772	1.739457251	63.49641888										
20/05/2009	4.5	0.11	0.096249158	0.05081586	1.894077146	65.44667093										
21/05/2009	4.34	-0.16	0.089374218	0.058614727	1.52477412	60.39249642										
22/05/2009	4.26	-0.08	0.082990346	0.060142246	1.379900998	57.98144542										
26/05/2009	4.53	0.27	0.096348178	0.055846372	1.725236134	63.30593201										
27/05/2009	4.71	0.18	0.102323308	0.051857345	1.973169052	66.36585466										
28/05/2009	4.7	-0.01	0.095014501	0.048867535	1.944327686	66.03638906										
29/05/2009	4.54	-0.16	0.08822775	0.056805568	1.553153217	60.83274621										
01/06/2009	4.73	0.19	0.095497197	0.052748027	1.810441105	64.41839688										
02/06/2009	4.56	-0.17	0.088675969	0.061123168	1.450775068	59.1965818										
03/06/2009	4.48	-0.08	0.082341971	0.062471513	1.318072292	56.86070691										
04/06/2009	4.65	0.17	0.088603259	0.058009262	1.527398469	60.43362326										
05/06/2009	4.63	-0.02	0.082274454	0.055294315	1.487936947	59.80605533										
08/06/2009	4.61	-0.02	0.076397708	0.052773293	1.447658539	59.14462806										
09/06/2009	4.75	0.14	0.080940729	0.049003772	1.651724465	62.28869125										
10/06/2009	4.82	0.07	0.080159248	0.045503502	1.761606116	63.78918796										
11/06/2009	4.7	-0.12	0.074433587	0.050824681	1.464516577	59.42409114										
12/06/2009	4.47	-0.23	0.069116903	0.063622918	1.086352292	52.06945616										
15/06/2009	4.26	-0.21	0.064179981	0.074078424	0.866378869	46.42031067										
16/06/2009	4.13	-0.13	0.059595697	0.078072822	0.763334731	43.28926992										
17/06/2009	4.08	-0.05	0.055338861	0.07606762	0.727495626	42.11273331										
18/06/2009	3.85	-0.23	0.051386085	0.08706279	0.590218681	37.11556708										
19/06/2009	3.87	0.02	0.049144222	0.08084402	0.607889394	37.80666731										
22/06/2009	3.62	-0.25	0.045633921	0.09292659	0.491074951	32.93429019										
23/06/2009	3.55	-0.07	0.042374355	0.091288976	0.464178224	31.70230345										
24/06/2009	3.66	0.11	0.047204758	0.084768335	0.556867821	35.76847139										
25/06/2009	3.64	-0.02	0.04383299	0.080142025	0.546941375	35.35630918										
26/06/2009	3.62	-0.02	0.040702062	0.075846166	0.536639671	34.92293482										
29/06/2009	3.72	0.1	0.044937629	0.070428583	0.638059532	38.9521577										
30/06/2009	3.87	0.15	0.052442084	0.06539797	0.801891616	44.50276637										
01/07/2009	3.91	0.04	0.051553364	0.060726686	0.84894083	45.91498096										
02/07/2009	3.78	-0.13	0.04787098	0.06567478	0.728909641	42.16007728										
06/07/2009	3.55	-0.23	0.044451625	0.077412296	0.574219175	36.47644395										
07/07/2009	3.43	-0.12	0.041276509	0.080454275	0.513043076	33.90802843										
08/07/2009	3.36	-0.07	0.038328187	0.079707541	0.480860232	32.47168245										
09/07/2009	3.48	0.12	0.044161888	0.074014145	0.596668211	37.36958042										
10/07/2009	3.49	0.01	0.041721753	0.06872742	0.607061235	37.77461753										
13/07/2009	3.56	0.07	0.043741628	0.063818319	0.685408645	40.66720834										
14/07/2009	3.55	-0.01	0.040617226	0.059974153	0.677245502	40.37843602										
15/07/2009	3.86	0.31	0.059858852	0.055690285	1.074852679	51.80380709										
16/07/2009	3.92	0.06	0.059868934	0.051712408	1.157728617	53.65496884										
17/07/2009	4	0.08	0.061306868	0.048018664	1.276729964	56.07735586										
20/07/2009	4.17	0.17	0.069070663	0.04458876	1.549059968	60.76985193										
21/07/2009	4.08	-0.09	0.064137044	0.04783242	1.340869734	57.28083518										
22/07/2009	3.55	-0.53	0.059555827	0.082272961	0.723880916	41.99135274										
23/07/2009	3.59	0.04	0.058158982	0.076396321	0.761279875	43.22310644										
24/07/2009	3.77	0.18	0.066861912	0.070939441	0.942520983	48.52050459										
27/07/2009	3.8	0.03	0.064228918	0.065872338	0.975051438	49.36840728										
28/07/2009	3.77	-0.03	0.059641138	0.063310028	0.942048831	48.50798889										
29/07/2009	3.71	-0.06	0.055381057	0.063073598	0.878038655	46.75295966										
30/07/2009	3.66	-0.05	0.051425267	0.062139769	0.827574155	45.28265805										
31/07/2009	3.66	0	0.047752034	0.057701214	0.827574155	45.28265805										
03/08/2009	3.74	0.08	0.05005546	0.053579699	0.934224357	48.29968942										
04/08/2009	3.76	0.02	0.047908641	0.049752578	0.962937873	49.05595263										
05/08/2009	3.75	-0.01	0.044486595	0.046913108	0.948276453	48.67258195										
06/08/2009	3.71	-0.04	0.041308982	0.046419314	0.889909342	47.08740902										
07/08/2009	3.7	-0.01	0.03835834	0.043817935	0.875402736	46.6781198										
10/08/2009	3.68	-0.02	0.035618459	0.042116654	0.845709604	45.82029601										
11/08/2009	3.59	-0.09	0.033074283	0.045536893	0.726318397	42.07325823										
12/08/2009	3.59	0	0.030711834	0.042284258	0.726318397	42.07325823										
13/08/2009	3.68	0.09	0.034946703	0.039263953	0.890045451	47.09121945										
14/08/2009	3.69	0.01	0.033164796	0.036459385	0.909636722	47.63401917										
17/08/2009	3.55	-0.14	0.030795882	0.043855144	0.702218242	41.25312635										
18/08/2009	3.56	0.01	0.029310462	0.040722633	0.719758506	41.85230096										
19/08/2009	3.52	-0.04	0.027216857	0.040671017	0.669195401	40.09089652										
20/08/2009	3.52	0	0.025272796	0.037765944	0.669195401	40.09089652										
21/08/2009	3.7	0.18	0.036324739	0.035068377	1.035826084	50.87989058										
24/08/2009	4	0.3	0.055158686	0.032563493	1.693881156	62.87883756										
25/08/2009	4.02	0.02	0.052647352	0.030237529	1.741126136	63.51864341										
26/08/2009	4.06	0.04	0.051743969	0.028077705	1.842884553	64.82445976										
27/08/2009	4.23	0.17	0.060190829	0.026072155	2.308625002	69.77596436										
28/08/2009	4.47	0.24	0.073034341	0.024209858	3.016719079	75.1040593										
31/08/2009	4.36	-0.11	0.067817602	0.030337725	2.235421456	69.09212559										
01/09/2009	4.22	-0.14	0.062973488	0.038170745	1.64978409	62.26107615										
02/09/2009	4.28	0.06	0.062761096	0.035444263	1.770698277	63.90801524										
03/09/2009	4.53	0.25	0.076135303	0.03291253	2.313261939	69.81826313										
04/09/2009	4.53	0	0.070697067	0.030561635	2.313261939	69.81826313										
08/09/2009	5.19	0.66	0.112790134	0.028378661	3.974469873	79.89735538										
09/09/2009	5.2	0.01	0.105447982	0.026351614	4.00157583	80.00630133										
10/09/2009	5.38	0.18	0.110773126	0.024469356	4.52701438	81.90704906										
11/09/2009	5.68	0.3	0.124289331	0.022721545	5.470109214	84.54431035										
14/09/2009	5.72	0.04	0.118268665	0.021098577	5.605527959	84.86116468										
15/09/2009	5.88	0.16	0.121249474	0.019591536	6.188870247	86.08960844										
16/09/2009	5.69	-0.19	0.112588797	0.031763569	3.544588991	77.99580992										
17/09/2009	5.67	-0.02	0.104546741	0.030923314	3.380838801	77.17332124										
18/09/2009	5.7	0.03	0.099221973	0.028714506	3.455465095	77.55565404										
21/09/2009	5.81	0.11	0.099991832	0.02666347	3.750143277	78.94800343										
22/09/2009	6.08	0.27	0.112135273	0.024758936	4.52908281	81.91381764										
23/09/2009	6.02	-0.06	0.104125611	0.027276155	3.81745924	79.24216999										
24/09/2009	5.66	-0.36	0.096688067	0.051042144	1.894279104	65.449082										
25/09/2009	5.83	0.17	0.101924634	0.047396277	2.15047765	68.25878133										
28/09/2009	5.94	0.11	0.102501445	0.044010828	2.329005143	69.96099564										
29/09/2009	5.78	-0.16	0.095179914	0.052295769	1.820030859	64.53939514										
30/09/2009	5.66	-0.12	0.088381348	0.057131786	1.546973325	60.73771209										
01/10/2009	5.39	-0.27	0.082068395	0.072336658	1.134533957	53.15136605										
02/10/2009	5.31	-0.08	0.076206367	0.07288404	1.04558374	51.11419881										
05/10/2009	5.54	0.23	0.087191626	0.067678037	1.28832972	56.30000384										
06/10/2009	5.64	0.1	0.08810651	0.062843891	1.401990046	58.36785412										
07/10/2009	5.54	-0.1	0.081813188	0.065497899	1.249096369	55.53769888										
08/10/2009	5.51	-0.03	0.075969389	0.062962335	1.206584682	54.68109572										
09/10/2009	5.88	0.37	0.096971575	0.058465025	1.65862539	62.38657753										
12/10/2009	6.14	0.26	0.108616463	0.054288952	2.000710251	66.67455647										
13/10/2009	6.08	-0.06	0.100858144	0.054696884	1.843946796	64.83759818										
14/10/2009	6.25	0.17	0.105796848	0.050789964	2.083026651	67.56434137										
15/10/2009	6.19	-0.06	0.09823993	0.051447823	1.909506053	65.62990481										
16/10/2009	5.74	-0.45	0.091222792	0.079915836	1.141485805	53.30344951										
19/10/2009	5.87	0.13	0.093992593	0.074207562	1.266617449	55.88139497										
20/10/2009	5.98	0.11	0.095135979	0.068907022	1.380642735	57.99453713										
21/10/2009	5.77	-0.21	0.088340552	0.078985092	1.118445901	52.79558474										
22/10/2009	5.83	0.06	0.086316227	0.0733433	1.176879518	54.06268506										
23/10/2009	5.6	-0.23	0.080150782	0.084533064	0.948158963	48.66948648										
26/10/2009	5.42	-0.18	0.074425726	0.091352131	0.814712539	44.89485366										
27/10/2009	5.15	-0.27	0.069109603	0.104112693	0.663796134	39.89648254										
28/10/2009	4.85	-0.3	0.064173203	0.118104643	0.543358847	35.20625471										
29/10/2009	4.93	0.08	0.065303688	0.109668597	0.595463878	37.32230396										
30/10/2009	4.6	-0.33	0.060639139	0.125406555	0.483540428	32.59368056										
02/11/2009	4.6	0	0.056307772	0.116448944	0.483540428	32.59368056										
03/11/2009	4.64	0.04	0.055142931	0.108131162	0.509963365	33.77322766										
04/11/2009	4.69	0.05	0.054775579	0.100407508	0.545532703	35.29738981										
05/11/2009	4.83	0.14	0.060863038	0.093235543	0.652787937	39.49617023										
06/11/2009	5.04	0.21	0.071515678	0.086575861	0.826046393	45.23687877										
09/11/2009	5.21	0.17	0.078550272	0.080391871	0.977092226	49.42067008										
10/11/2009	5.14	-0.07	0.072939538	0.079649595	0.915755302	47.80126675										
11/11/2009	5.32	0.18	0.080586714	0.073960338	1.089593649	52.14380555										
12/11/2009	6.48	1.16	0.157687663	0.068677456	2.296061493	69.66076021										
13/11/2009	6.53	0.05	0.149995687	0.063771924	2.352064643	70.16763975										
16/11/2009	6.43	-0.1	0.13928171	0.066359644	2.098891768	67.73039929										
17/11/2009	6.62	0.19	0.142904445	0.061619669	2.319136842	69.87168509										
18/11/2009	7.32	0.7	0.182696984	0.057218264	3.192983694	76.15063466										
19/11/2009	7.05	-0.27	0.1696472	0.07241696	2.342644607	70.08356803										
20/11/2009	6.95	-0.1	0.157529543	0.074387177	2.11769756	67.92504787										
23/11/2009	7	0.05	0.149848861	0.069073807	2.169402088	68.44830753										
24/11/2009	6.95	-0.05	0.139145371	0.067711392	2.054977257	67.26653209										
25/11/2009	7.11	0.16	0.140634987	0.062874864	2.236744193	69.1047565										
27/11/2009	6.85	-0.26	0.130589631	0.076955231	1.696955871	62.92115823										
30/11/2009	7.01	0.16	0.132690372	0.071458429	1.856889019	64.9968902										
01/12/2009	7.2	0.19	0.136783917	0.066354255	2.061418909	67.33540787										
02/12/2009	7.3	0.1	0.134156494	0.061614666	2.177346782	68.52719994										
03/12/2009	8.03	0.73	0.176716744	0.057213618	3.088718216	75.54245739										
04/12/2009	7.86	-0.17	0.16409412	0.065269788	2.514089968	71.54313039										
07/12/2009	8.52	0.66	0.199515968	0.060607661	3.291926577	76.70044019										
08/12/2009	8.67	0.15	0.195979114	0.056278542	3.482306167	77.69005591										
09/12/2009	8.71	0.04	0.184837748	0.052258646	3.53697928	77.95890309										
